Date,Symbol,Close_Price,Volume,50_DMA,RSI
2024-09-09,COALINDIA.NS,430.2,10189742,448.68,24.18
2024-09-09,HDFCBANK.NS,812.27,23792914,808.25,54.84
2024-09-09,HINDUNILVR.NS,2835.84,3342754,2629.24,78.04
2024-09-09,INFY.NS,1819.47,4772612,1730.18,54.85
2024-09-09,ITC.NS,466.56,14265060,440.0,60.05
2024-09-09,KOTAKBANK.NS,357.62,17182305,358.78,43.17
2024-09-09,LT.NS,3545.24,1454589,3594.53,50.84
2024-09-09,M&M.NS,2687.26,1269082,2762.29,41.08
2024-09-09,NTPC.NS,374.58,12293356,378.65,36.75
2024-09-09,RELIANCE.NS,1456.63,9010298,1507.11,37.8
2024-09-09,SBIN.NS,768.81,21322103,819.45,29.05
2024-09-09,SUNPHARMA.NS,1793.35,1544883,1663.74,67.23
2024-09-09,TCS.NS,4212.93,1184938,4055.7,38.49
2024-09-09,TITAN.NS,3673.49,923357,3414.57,67.85
2024-09-09,ULTRACEMCO.NS,11421.95,154665,11413.05,57.4
2024-09-10,ADANIENT.NS,2984.92,803782,3080.73,21.32
2024-09-10,ADANIPORTS.NS,1446.36,1542798,1488.72,31.38
2024-09-10,ASIANPAINT.NS,3254.26,928920,3014.65,72.53
2024-09-10,AXISBANK.NS,1186.19,8723854,1205.16,55.25
2024-09-10,BAJFINANCE.NS,719.74,13089320,686.92,72.54
2024-09-10,BHARTIARTL.NS,1564.77,6163457,1466.31,76.41
2024-09-10,COALINDIA.NS,436.1,9809547,449.09,23.24
2024-09-10,HDFCBANK.NS,814.17,26606646,807.92,64.8
2024-09-10,HINDUNILVR.NS,2813.33,1536584,2637.5,68.68
2024-09-10,INFY.NS,1836.42,6909600,1736.82,57.97
2024-09-10,ITC.NS,468.25,11332248,441.61,56.87
2024-09-10,KOTAKBANK.NS,357.91,17488060,358.74,40.07
2024-09-10,LT.NS,3562.92,1203483,3595.47,50.02
2024-09-10,M&M.NS,2668.56,2034126,2759.2,39.18
2024-09-10,NTPC.NS,380.78,15852309,379.06,40.37
2024-09-10,RELIANCE.NS,1455.71,10768260,1505.15,36.29
2024-09-10,SBIN.NS,767.24,12824701,818.15,30.16
2024-09-10,SUNPHARMA.NS,1807.62,1460472,1670.05,70.62
2024-09-10,TCS.NS,4268.13,1385591,4067.31,43.77
2024-09-10,TITAN.NS,3716.22,1109078,3421.01,65.33
2024-09-10,ULTRACEMCO.NS,11468.36,237496,11411.9,69.44
2024-09-11,ADANIENT.NS,2936.39,888628,3075.82,18.67
2024-09-11,ADANIPORTS.NS,1423.67,1637596,1487.85,28.88
2024-09-11,ASIANPAINT.NS,3325.77,2561892,3023.33,75.42
2024-09-11,AXISBANK.NS,1185.09,6000329,1203.66,56.81
2024-09-11,BAJFINANCE.NS,730.05,11048900,687.06,74.69
2024-09-11,BHARTIARTL.NS,1564.72,5994914,1468.93,73.6
2024-09-11,COALINDIA.NS,429.75,8134497,449.33,22.15
2024-09-11,HDFCBANK.NS,810.99,22226684,807.31,57.51
2024-09-11,HINDUNILVR.NS,2818.71,1913665,2645.25,69.1
2024-09-11,INFY.NS,1834.36,5312946,1742.95,56.15
2024-09-11,ITC.NS,468.93,15497555,443.17,58.22
2024-09-11,KOTAKBANK.NS,357.44,18669360,358.68,34.09
2024-09-11,LT.NS,3504.27,1865165,3595.68,40.78
2024-09-11,M&M.NS,2633.1,2034245,2755.21,39.25
2024-09-11,NTPC.NS,374.39,11492592,379.49,39.73
2024-09-11,RELIANCE.NS,1445.73,9760202,1503.09,33.91
2024-09-11,SBIN.NS,753.47,20060665,816.71,21.96
2024-09-11,SUNPHARMA.NS,1816.82,1701900,1676.55,78.08
2024-09-11,TCS.NS,4241.14,1325919,4076.97,46.56
2024-09-11,TITAN.NS,3699.97,831810,3426.59,60.32
2024-09-11,ULTRACEMCO.NS,11415.09,141341,11405.0,60.86
2024-09-12,ADANIENT.NS,2989.52,1314173,3072.57,35.17
2024-09-12,ADANIPORTS.NS,1465.47,4003674,1487.8,45.0
2024-09-12,ASIANPAINT.NS,3341.37,1643536,3032.37,83.66
2024-09-12,AXISBANK.NS,1202.32,7592871,1202.68,64.18
2024-09-12,BAJFINANCE.NS,738.27,14467640,687.58,76.76
2024-09-12,BHARTIARTL.NS,1633.1,12204496,1473.6,78.89
2024-09-12,COALINDIA.NS,440.14,12058489,449.71,23.75
2024-09-12,HDFCBANK.NS,822.19,32424046,806.68,70.7
2024-09-12,HINDUNILVR.NS,2869.43,2454564,2654.4,71.94
2024-09-12,INFY.NS,1873.06,8555092,1749.28,66.65
2024-09-12,ITC.NS,473.63,19085324,444.88,60.79
2024-09-12,KOTAKBANK.NS,365.07,31827540,358.92,53.47
2024-09-12,LT.NS,3588.53,3751523,3595.59,52.58
2024-09-12,M&M.NS,2719.05,3730285,2753.16,47.88
2024-09-12,NTPC.NS,388.99,24028069,380.21,51.8
2024-09-12,RELIANCE.NS,1473.91,22349376,1501.49,44.11
2024-09-12,SBIN.NS,772.24,17578964,815.96,37.03
2024-09-12,SUNPHARMA.NS,1836.21,2744070,1683.37,77.36
2024-09-12,TCS.NS,4277.45,2742216,4086.62,58.16
2024-09-12,TITAN.NS,3752.96,1337327,3433.86,68.13
2024-09-12,ULTRACEMCO.NS,11636.49,455934,11403.54,68.23
2024-09-13,ADANIENT.NS,2966.88,815948,3068.12,33.39
2024-09-13,ADANIPORTS.NS,1445.07,1683544,1486.64,42.34
2024-09-13,ASIANPAINT.NS,3316.48,1029400,3040.91,76.82
2024-09-13,AXISBANK.NS,1216.41,6762566,1201.45,66.64
2024-09-13,BAJFINANCE.NS,755.19,22084380,688.26,78.84
2024-09-13,BHARTIARTL.NS,1620.9,5609618,1478.02,74.39
2024-09-13,COALINDIA.NS,435.35,8093877,449.89,22.48
2024-09-13,HDFCBANK.NS,821.87,23860532,805.67,65.1
2024-09-13,HINDUNILVR.NS,2846.67,1902001,2662.6,66.5
2024-09-13,INFY.NS,1866.96,3843127,1755.36,63.19
2024-09-13,ITC.NS,468.47,9165077,446.44,55.9
2024-09-13,KOTAKBANK.NS,363.65,10283600,358.96,52.85
2024-09-13,LT.NS,3579.62,1752455,3595.56,46.56
2024-09-13,M&M.NS,2717.27,2102332,2750.82,43.16
2024-09-13,NTPC.NS,385.68,12017217,380.82,40.53
2024-09-13,RELIANCE.NS,1466.77,8711328,1500.01,37.95
2024-09-13,SBIN.NS,775.28,12950936,814.99,38.92
2024-09-13,SUNPHARMA.NS,1824.75,1322430,1689.76,73.61
2024-09-13,TCS.NS,4282.09,1458786,4097.35,53.4
2024-09-13,TITAN.NS,3755.7,1003355,3441.97,64.3
2024-09-13,ULTRACEMCO.NS,11644.14,279660,11401.86,68.79
2024-09-16,ADANIENT.NS,2983.42,695162,3064.94,37.06
2024-09-16,ADANIPORTS.NS,1433.72,1673805,1485.39,40.86
2024-09-16,ASIANPAINT.NS,3294.51,1019280,3048.83,73.22
2024-09-16,AXISBANK.NS,1230.0,4039284,1200.47,67.26
2024-09-16,BAJFINANCE.NS,730.07,26795550,688.73,65.17
2024-09-16,BHARTIARTL.NS,1621.89,3762063,1482.39,73.52
2024-09-16,COALINDIA.NS,438.01,5244657,450.04,27.09
2024-09-16,HDFCBANK.NS,824.33,15172820,805.11,68.67
2024-09-16,HINDUNILVR.NS,2782.75,1489057,2669.8,64.3
2024-09-16,INFY.NS,1872.87,1570181,1761.11,60.46
2024-09-16,ITC.NS,465.97,7821668,447.94,57.87
2024-09-16,KOTAKBANK.NS,365.84,13653170,358.96,60.02
2024-09-16,LT.NS,3628.41,1045964,3597.33,45.05
2024-09-16,M&M.NS,2735.42,1234752,2748.36,47.08
2024-09-16,NTPC.NS,395.0,11479712,381.61,50.96
2024-09-16,RELIANCE.NS,1465.5,5481774,1498.47,40.62
2024-09-16,SBIN.NS,770.09,9553736,813.94,36.65
2024-09-16,SUNPHARMA.NS,1833.8,1284085,1695.86,72.36
2024-09-16,TCS.NS,4273.24,1155120,4106.85,52.68
2024-09-16,TITAN.NS,3729.43,386602,3450.04,72.25
2024-09-16,ULTRACEMCO.NS,11569.32,257856,11400.91,66.27
2024-09-17,ADANIENT.NS,2973.73,698700,3061.49,40.84
2024-09-17,ADANIPORTS.NS,1419.69,1321316,1483.92,39.79
2024-09-17,ASIANPAINT.NS,3271.79,586834,3056.28,76.95
2024-09-17,AXISBANK.NS,1231.05,8030427,1199.4,72.64
2024-09-17,BAJFINANCE.NS,732.03,15677860,689.19,64.8
2024-09-17,BHARTIARTL.NS,1647.97,4223072,1487.15,72.69
2024-09-17,COALINDIA.NS,433.79,5063902,450.07,27.18
2024-09-17,HDFCBANK.NS,823.27,20127122,805.32,67.53
2024-09-17,HINDUNILVR.NS,2788.97,1098661,2676.14,65.41
2024-09-17,INFY.NS,1875.08,2793127,1766.97,53.31
2024-09-17,ITC.NS,462.91,10889862,449.29,57.83
2024-09-17,KOTAKBANK.NS,368.9,18374310,358.94,69.39
2024-09-17,LT.NS,3661.06,1289060,3598.67,50.72
2024-09-17,M&M.NS,2765.43,1387175,2746.51,48.75
2024-09-17,NTPC.NS,399.99,14432501,382.37,54.52
2024-09-17,RELIANCE.NS,1466.44,5935328,1496.26,41.55
2024-09-17,SBIN.NS,767.49,10665630,812.43,37.93
2024-09-17,SUNPHARMA.NS,1836.9,738265,1701.82,68.69
2024-09-17,TCS.NS,4266.04,1699364,4116.38,49.93
2024-09-17,TITAN.NS,3756.1,392339,3459.97,77.98
2024-09-17,ULTRACEMCO.NS,11572.3,202725,11401.39,70.76
2024-09-18,ADANIENT.NS,2954.84,831891,3058.34,39.34
2024-09-18,ADANIPORTS.NS,1421.88,1421406,1482.99,38.62
2024-09-18,ASIANPAINT.NS,3234.11,410510,3063.71,71.12
2024-09-18,AXISBANK.NS,1239.39,8210034,1198.47,73.41
2024-09-18,BAJFINANCE.NS,758.43,29749930,690.24,66.95
2024-09-18,BHARTIARTL.NS,1641.18,3171195,1491.66,69.38
2024-09-18,COALINDIA.NS,432.55,6527832,450.05,25.68
2024-09-18,HDFCBANK.NS,836.1,40917342,805.9,74.47
2024-09-18,HINDUNILVR.NS,2791.25,464796,2681.75,63.49
2024-09-18,INFY.NS,1817.07,6385468,1771.4,42.01
2024-09-18,ITC.NS,462.55,5638729,450.45,51.9
2024-09-18,KOTAKBANK.NS,367.52,34387495,358.9,73.02
2024-09-18,LT.NS,3695.98,2249929,3600.62,55.14
2024-09-18,M&M.NS,2785.82,2526756,2745.66,56.43
2024-09-18,NTPC.NS,397.93,10303840,383.13,52.61
2024-09-18,RELIANCE.NS,1457.63,8574714,1493.63,29.48
2024-09-18,SBIN.NS,777.15,18324412,811.19,40.51
2024-09-18,SUNPHARMA.NS,1807.27,1202676,1707.42,61.32
2024-09-18,TCS.NS,4115.03,2961779,4123.23,31.7
2024-09-18,TITAN.NS,3714.17,420638,3471.32,70.66
2024-09-18,ULTRACEMCO.NS,11557.64,185067,11403.71,70.62
2024-09-19,ADANIENT.NS,2941.69,1655401,3054.99,37.78
2024-09-19,ADANIPORTS.NS,1401.38,2072872,1481.6,33.42
2024-09-19,ASIANPAINT.NS,3253.08,963456,3071.4,71.74
2024-09-19,AXISBANK.NS,1241.64,8449864,1197.56,73.91
2024-09-19,BAJFINANCE.NS,754.38,17206440,691.28,62.36
2024-09-19,BHARTIARTL.NS,1651.05,8498240,1496.37,67.51
2024-09-19,COALINDIA.NS,424.43,10014450,449.86,23.8
2024-09-19,HDFCBANK.NS,842.86,30651776,806.61,78.19
2024-09-19,HINDUNILVR.NS,2826.09,1713010,2687.99,68.35
2024-09-19,INFY.NS,1819.04,7976570,1775.95,40.08
2024-09-19,ITC.NS,463.37,14461616,451.47,55.57
2024-09-19,KOTAKBANK.NS,373.96,14462150,359.0,77.73
2024-09-19,LT.NS,3649.66,1711564,3600.97,47.83
2024-09-19,M&M.NS,2775.2,2807727,2743.12,48.89
2024-09-19,NTPC.NS,407.34,59601773,384.09,54.56
2024-09-19,RELIANCE.NS,1463.83,16955902,1491.33,35.2
2024-09-19,SBIN.NS,774.4,10645478,809.79,38.97
2024-09-19,SUNPHARMA.NS,1817.17,1675819,1712.65,58.12
2024-09-19,TCS.NS,4067.68,2927551,4129.29,22.04
2024-09-19,TITAN.NS,3769.61,945257,3482.6,72.08
2024-09-19,ULTRACEMCO.NS,11554.26,227247,11404.03,67.79
2024-09-20,ADANIENT.NS,3007.01,1787210,3053.24,45.25
2024-09-20,ADANIPORTS.NS,1431.73,4407151,1480.62,38.38
2024-09-20,ASIANPAINT.NS,3266.01,1504277,3077.53,70.9
2024-09-20,AXISBANK.NS,1243.94,15009629,1196.64,71.65
2024-09-20,BAJFINANCE.NS,753.59,16450040,692.33,55.29
2024-09-20,BHARTIARTL.NS,1697.56,21646275,1501.82,78.58
2024-09-20,COALINDIA.NS,435.97,12982128,449.95,34.84
2024-09-20,HDFCBANK.NS,858.99,60623386,807.75,88.15
2024-09-20,HINDUNILVR.NS,2890.0,3641632,2695.12,72.49
2024-09-20,INFY.NS,1830.13,15242974,1780.9,37.77
2024-09-20,ITC.NS,468.98,24725118,452.62,53.95
2024-09-20,KOTAKBANK.NS,380.46,94247895,359.31,81.64
2024-09-20,LT.NS,3758.84,5401701,3603.82,59.69
2024-09-20,M&M.NS,2927.33,12492909,2747.46,68.05
2024-09-20,NTPC.NS,407.34,36084164,384.96,58.86
2024-09-20,RELIANCE.NS,1480.01,30897320,1489.48,39.52
2024-09-20,SBIN.NS,766.31,21372244,808.47,32.85
2024-09-20,SUNPHARMA.NS,1836.56,4229991,1718.01,65.16
2024-09-20,TCS.NS,4057.03,5447908,4136.58,23.12
2024-09-20,TITAN.NS,3785.81,1951755,3494.01,71.72
2024-09-20,ULTRACEMCO.NS,11723.99,608787,11408.66,69.39
2024-09-23,ADANIENT.NS,3042.44,897314,3052.56,51.02
2024-09-23,ADANIPORTS.NS,1449.1,1139915,1480.07,45.18
2024-09-23,ASIANPAINT.NS,3236.88,522775,3082.57,65.37
2024-09-23,AXISBANK.NS,1245.74,5462814,1195.67,71.43
2024-09-23,BAJFINANCE.NS,754.85,5734970,693.61,59.48
2024-09-23,BHARTIARTL.NS,1735.94,5001827,1508.17,84.7
2024-09-23,COALINDIA.NS,444.54,6123879,450.04,41.12
2024-09-23,HDFCBANK.NS,868.17,26965350,809.11,88.76
2024-09-23,HINDUNILVR.NS,2939.45,1300470,2703.26,75.2
2024-09-23,INFY.NS,1821.2,3636672,1785.58,40.1
2024-09-23,ITC.NS,471.3,8105508,453.68,56.63
2024-09-23,KOTAKBANK.NS,386.49,18431360,359.68,83.83
2024-09-23,LT.NS,3752.7,1937874,3607.12,58.55
2024-09-23,M&M.NS,3025.49,3925490,2754.44,73.13
2024-09-23,NTPC.NS,411.57,14139629,386.01,63.8
2024-09-23,RELIANCE.NS,1487.43,8832314,1487.85,44.57
2024-09-23,SBIN.NS,786.07,17309545,807.39,41.53
2024-09-23,SUNPHARMA.NS,1833.56,812520,1723.64,65.72
2024-09-23,TCS.NS,4041.5,1702319,4143.28,22.72
2024-09-23,TITAN.NS,3808.64,530107,3505.41,71.08
2024-09-23,ULTRACEMCO.NS,11886.7,279318,11418.1,72.98
2024-09-24,ADANIENT.NS,3092.37,1021918,3053.12,59.95
2024-09-24,ADANIPORTS.NS,1449.6,1537307,1479.47,46.72
2024-09-24,ASIANPAINT.NS,3208.19,1057933,3087.5,52.39
2024-09-24,AXISBANK.NS,1238.49,9225946,1194.11,75.32
2024-09-24,BAJFINANCE.NS,750.79,10695400,694.71,60.11
2024-09-24,BHARTIARTL.NS,1742.09,7579205,1514.74,84.97
2024-09-24,COALINDIA.NS,447.82,7306001,450.27,50.34
2024-09-24,HDFCBANK.NS,872.24,33039036,810.54,89.03
2024-09-24,HINDUNILVR.NS,2863.75,1929308,2709.64,61.02
2024-09-24,INFY.NS,1823.27,7277616,1789.17,44.31
2024-09-24,ITC.NS,469.75,7015487,454.7,58.0
2024-09-24,KOTAKBANK.NS,382.5,18546930,360.01,76.93
2024-09-24,LT.NS,3756.57,2676546,3609.94,63.15
2024-09-24,M&M.NS,3049.8,3697722,2761.79,78.89
2024-09-24,NTPC.NS,411.33,12539885,387.04,64.65
2024-09-24,RELIANCE.NS,1483.45,17137444,1485.82,41.23
2024-09-24,SBIN.NS,782.54,15180653,806.19,43.02
2024-09-24,SUNPHARMA.NS,1838.87,2528953,1729.37,62.0
2024-09-24,TCS.NS,4044.16,3012026,4145.12,25.04
2024-09-24,TITAN.NS,3773.54,1281513,3516.47,67.95
2024-09-24,ULTRACEMCO.NS,11687.57,242038,11422.63,57.73
2024-09-25,ADANIENT.NS,3103.56,913008,3053.42,60.73
2024-09-25,ADANIPORTS.NS,1445.52,1227806,1478.63,47.21
2024-09-25,ASIANPAINT.NS,3204.58,740636,3093.19,50.93
2024-09-25,AXISBANK.NS,1267.02,6853324,1193.33,79.61
2024-09-25,BAJFINANCE.NS,757.71,12720380,695.82,64.87
2024-09-25,BHARTIARTL.NS,1745.81,4017103,1521.31,89.85
2024-09-25,COALINDIA.NS,448.71,5059851,450.5,54.66
2024-09-25,HDFCBANK.NS,877.69,31965312,812.09,89.51
2024-09-25,HINDUNILVR.NS,2862.2,1055354,2716.02,61.17
2024-09-25,INFY.NS,1820.1,4268341,1792.79,40.64
2024-09-25,ITC.NS,471.85,8802667,455.69,55.98
2024-09-25,KOTAKBANK.NS,379.15,16537335,360.24,73.63
2024-09-25,LT.NS,3758.79,2113862,3612.76,66.61
2024-09-25,M&M.NS,3066.41,4218815,2768.93,83.32
2024-09-25,NTPC.NS,419.02,19443168,388.07,69.4
2024-09-25,RELIANCE.NS,1488.01,7069002,1483.87,50.39
2024-09-25,SBIN.NS,777.49,18465571,804.46,40.4
2024-09-25,SUNPHARMA.NS,1841.28,956893,1734.97,65.41
2024-09-25,TCS.NS,4047.42,2713073,4147.3,25.86
2024-09-25,TITAN.NS,3726.04,942343,3526.7,51.69
2024-09-25,ULTRACEMCO.NS,11741.87,196686,11423.67,61.52
2024-09-26,ADANIENT.NS,3121.1,1548019,3053.69,68.6
2024-09-26,ADANIPORTS.NS,1465.47,2066994,1478.1,56.56
2024-09-26,ASIANPAINT.NS,3236.48,951080,3099.17,50.49
2024-09-26,AXISBANK.NS,1276.01,7270078,1192.79,93.82
2024-09-26,BAJFINANCE.NS,772.08,16681650,697.23,66.75
2024-09-26,BHARTIARTL.NS,1756.42,7417423,1527.51,92.9
2024-09-26,COALINDIA.NS,449.82,6877039,450.48,60.99
2024-09-26,HDFCBANK.NS,879.83,31899644,813.71,94.39
2024-09-26,HINDUNILVR.NS,2898.25,1902889,2721.79,63.85
2024-09-26,INFY.NS,1824.85,8952803,1796.13,49.54
2024-09-26,ITC.NS,476.59,16086557,456.73,71.59
2024-09-26,KOTAKBANK.NS,380.02,21022565,360.63,78.26
2024-09-26,LT.NS,3727.39,2750597,3615.25,69.0
2024-09-26,M&M.NS,3155.75,4753617,2777.35,89.13
2024-09-26,NTPC.NS,417.58,20041825,389.17,75.61
2024-09-26,RELIANCE.NS,1491.99,18818998,1482.41,66.18
2024-09-26,SBIN.NS,786.07,23198842,802.91,59.11
2024-09-26,SUNPHARMA.NS,1868.7,2452807,1741.25,71.87
2024-09-26,TCS.NS,4064.23,3964251,4149.64,30.23
2024-09-26,TITAN.NS,3746.28,1863893,3537.14,57.4
2024-09-26,ULTRACEMCO.NS,11989.0,277079,11433.11,73.82
2024-09-27,ADANIENT.NS,3128.75,2297441,3054.45,71.19
2024-09-27,ADANIPORTS.NS,1449.65,2694100,1477.36,54.34
2024-09-27,ASIANPAINT.NS,3269.77,1315996,3106.66,54.04
2024-09-27,AXISBANK.NS,1272.06,13372027,1192.06,90.31
2024-09-27,BAJFINANCE.NS,770.84,11781310,698.51,65.37
2024-09-27,BHARTIARTL.NS,1720.22,7116861,1532.65,81.64
2024-09-27,COALINDIA.NS,458.3,15443031,450.76,68.12
2024-09-27,HDFCBANK.NS,864.64,35613502,815.07,78.5
2024-09-27,HINDUNILVR.NS,2878.99,2977081,2726.22,54.75
2024-09-27,INFY.NS,1831.09,14908931,1798.99,53.46
2024-09-27,ITC.NS,476.54,17916386,457.69,64.13
2024-09-27,KOTAKBANK.NS,374.06,33215560,360.82,66.57
2024-09-27,LT.NS,3671.41,4095425,3616.23,61.66
2024-09-27,M&M.NS,3158.28,6803795,2784.57,88.98
2024-09-27,NTPC.NS,419.79,53885913,390.36,81.35
2024-09-27,RELIANCE.NS,1520.1,20597478,1481.32,74.85
2024-09-27,SBIN.NS,786.85,15193681,801.13,58.75
2024-09-27,SUNPHARMA.NS,1918.21,3809008,1748.23,79.3
2024-09-27,TCS.NS,4079.57,3012477,4149.7,33.4
2024-09-27,TITAN.NS,3805.25,2164755,3548.2,64.14
2024-09-27,ULTRACEMCO.NS,11877.01,404276,11440.54,66.61
2024-09-30,ADANIENT.NS,3134.3,1607429,3057.05,69.91
2024-09-30,ADANIPORTS.NS,1441.19,2042408,1476.94,48.87
2024-09-30,ASIANPAINT.NS,3287.89,1088162,3114.22,54.53
2024-09-30,AXISBANK.NS,1231.15,8466919,1190.86,64.85
2024-09-30,BAJFINANCE.NS,765.58,9619520,700.05,68.06
2024-09-30,BHARTIARTL.NS,1695.38,6907288,1537.72,72.46
2024-09-30,COALINDIA.NS,453.02,8881502,451.24,60.99
2024-09-30,HDFCBANK.NS,854.48,26383534,816.3,70.12
2024-09-30,HINDUNILVR.NS,2871.27,1627702,2730.71,56.59
2024-09-30,INFY.NS,1801.18,6986955,1800.57,40.27
2024-09-30,ITC.NS,472.39,10936940,458.49,55.49
2024-09-30,KOTAKBANK.NS,370.36,16234200,360.95,61.75
2024-09-30,LT.NS,3641.59,1837697,3617.36,57.11
2024-09-30,M&M.NS,3070.23,3554400,2791.43,79.82
2024-09-30,NTPC.NS,425.84,20903229,391.92,81.31
2024-09-30,RELIANCE.NS,1470.7,27008814,1479.86,54.25
2024-09-30,SBIN.NS,772.39,15484573,799.14,52.22
2024-09-30,SUNPHARMA.NS,1896.55,2608461,1755.27,70.17
2024-09-30,TCS.NS,4041.5,2503416,4149.06,20.54
2024-09-30,TITAN.NS,3812.48,1068609,3559.47,61.18
2024-09-30,ULTRACEMCO.NS,11727.66,405493,11452.66,58.8
2024-10-01,ADANIENT.NS,3184.52,1367116,3060.75,82.92
2024-10-01,ADANIPORTS.NS,1460.39,1687795,1476.94,58.12
2024-10-01,ASIANPAINT.NS,3236.78,968660,3121.0,37.31
2024-10-01,AXISBANK.NS,1225.6,11164280,1189.75,63.0
2024-10-01,BAJFINANCE.NS,765.58,7882880,701.67,65.24
2024-10-01,BHARTIARTL.NS,1684.62,3649090,1542.51,69.88
2024-10-01,COALINDIA.NS,451.55,4743517,451.64,65.13
2024-10-01,HDFCBANK.NS,851.59,24572284,817.13,70.33
2024-10-01,HINDUNILVR.NS,2837.74,1184642,2734.36,52.03
2024-10-01,INFY.NS,1828.79,4029072,1802.37,48.65
2024-10-01,ITC.NS,470.62,5285319,459.39,52.17
2024-10-01,KOTAKBANK.NS,375.45,24357630,361.44,65.63
2024-10-01,LT.NS,3619.74,1674100,3617.4,61.18
2024-10-01,M&M.NS,3140.27,4028211,2798.59,85.81
2024-10-01,NTPC.NS,422.86,15984996,393.26,85.35
2024-10-01,RELIANCE.NS,1459.0,16431642,1479.24,53.73
2024-10-01,SBIN.NS,781.26,13280535,797.58,62.51
2024-10-01,SUNPHARMA.NS,1889.91,1275678,1761.82,66.77
2024-10-01,TCS.NS,4059.87,1823365,4149.07,25.9
2024-10-01,TITAN.NS,3764.62,774221,3569.87,57.0
2024-10-01,ULTRACEMCO.NS,11762.59,324906,11460.4,61.95
2024-10-03,ADANIENT.NS,3114.46,1309703,3063.16,65.86
2024-10-03,ADANIPORTS.NS,1418.3,3967953,1475.31,39.58
2024-10-03,ASIANPAINT.NS,3110.32,1741363,3125.98,24.97
2024-10-03,AXISBANK.NS,1174.7,17300892,1188.0,42.71
2024-10-03,BAJFINANCE.NS,738.83,10406620,703.08,50.2
2024-10-03,BHARTIARTL.NS,1659.58,7200276,1546.79,55.13
2024-10-03,COALINDIA.NS,446.09,11285134,451.99,54.43
2024-10-03,HDFCBANK.NS,829.78,48473398,817.75,53.44
2024-10-03,HINDUNILVR.NS,2808.23,1233447,2736.83,43.15
2024-10-03,INFY.NS,1818.27,7503887,1803.46,34.65
2024-10-03,ITC.NS,467.47,16481353,459.77,41.76
2024-10-03,KOTAKBANK.NS,364.14,31816160,361.65,49.24
2024-10-03,LT.NS,3465.33,5315877,3616.6,39.5
2024-10-03,M&M.NS,3104.91,3237011,2804.71,79.34
2024-10-03,NTPC.NS,418.3,13563784,394.33,75.04
2024-10-03,RELIANCE.NS,1401.38,37757294,1477.73,32.51
2024-10-03,SBIN.NS,778.47,15944135,796.21,53.27
2024-10-03,SUNPHARMA.NS,1880.95,2492195,1767.91,60.78
2024-10-03,TCS.NS,4007.66,3350119,4147.75,15.58
2024-10-03,TITAN.NS,3663.92,1597560,3574.02,41.27
2024-10-03,ULTRACEMCO.NS,11650.95,304610,11465.31,50.54
2024-10-04,ADANIENT.NS,3109.11,987583,3065.96,68.89
2024-10-04,ADANIPORTS.NS,1406.86,2611371,1473.89,41.21
2024-10-04,ASIANPAINT.NS,3034.47,1551818,3129.14,22.48
2024-10-04,AXISBANK.NS,1177.39,13064515,1186.78,39.05
2024-10-04,BAJFINANCE.NS,716.71,17681110,704.28,36.29
2024-10-04,BHARTIARTL.NS,1627.3,8576527,1550.64,51.15
2024-10-04,COALINDIA.NS,441.52,7170285,452.14,54.61
2024-10-04,HDFCBANK.NS,817.77,48683232,818.28,48.32
2024-10-04,HINDUNILVR.NS,2764.94,2456486,2739.39,41.25
2024-10-04,INFY.NS,1842.04,10001483,1805.07,43.65
2024-10-04,ITC.NS,459.08,18930962,459.94,38.43
2024-10-04,KOTAKBANK.NS,361.38,18673160,361.91,48.19
2024-10-04,LT.NS,3461.67,3445879,3616.1,39.85
2024-10-04,M&M.NS,2993.4,4281562,2808.91,68.0
2024-10-04,NTPC.NS,413.59,18347292,395.12,73.3
2024-10-04,RELIANCE.NS,1381.01,37072876,1475.66,30.56
2024-10-04,SBIN.NS,780.97,20097454,795.12,53.01
2024-10-04,SUNPHARMA.NS,1880.17,2798189,1773.63,64.08
2024-10-04,TCS.NS,4026.12,2965463,4146.73,18.46
2024-10-04,TITAN.NS,3659.09,1542987,3577.84,40.56
2024-10-04,ULTRACEMCO.NS,11378.13,357277,11466.59,41.74
2024-10-07,ADANIENT.NS,3016.5,1743454,3066.85,53.66
2024-10-07,ADANIPORTS.NS,1348.64,4531821,1471.27,33.9
2024-10-07,ASIANPAINT.NS,3024.34,909812,3132.31,23.01
2024-10-07,AXISBANK.NS,1144.72,20047013,1186.18,28.38
2024-10-07,BAJFINANCE.NS,722.48,9362270,705.51,46.86
2024-10-07,BHARTIARTL.NS,1648.27,5387707,1555.02,54.42
2024-10-07,COALINDIA.NS,426.65,8940891,451.99,42.82
2024-10-07,HDFCBANK.NS,798.11,94458296,818.29,40.59
2024-10-07,HINDUNILVR.NS,2750.05,1280975,2741.84,46.09
2024-10-07,INFY.NS,1857.55,6112575,1807.18,46.28
2024-10-07,ITC.NS,465.15,17114457,460.31,49.07
2024-10-07,KOTAKBANK.NS,357.64,37233165,361.97,43.61
2024-10-07,LT.NS,3436.3,2304227,3613.11,32.78
2024-10-07,M&M.NS,3035.81,2732276,2813.85,68.98
2024-10-07,NTPC.NS,399.18,23431004,395.63,53.22
2024-10-07,RELIANCE.NS,1365.27,22181340,1473.33,28.68
2024-10-07,SBIN.NS,755.48,24267990,793.6,43.64
2024-10-07,SUNPHARMA.NS,1875.44,1691999,1778.35,60.82
